timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
4298.919,-68.848,273.926,-296.387,-71.289,51.270,1694053248.000,57.041
4298.922,-71.777,273.926,-538.086,-65.918,297.852,1694053248.000,57.045
4298.926,-87.891,271.484,-417.480,-72.266,240.234,1694053248.000,57.049
4298.930,-87.402,268.555,-32.715,-83.008,-142.090,1694053248.000,57.052
4298.934,-77.148,250.488,-72.754,-81.543,-113.281,1694053248.000,57.056
4298.938,-71.777,241.211,-463.867,-78.613,150.391,1694053248.000,57.060
4298.942,-91.797,239.746,-395.996,-87.402,41.992,1694053248.000,57.064
4298.946,-108.887,227.051,-114.258,-91.309,-205.566,1694053248.000,57.068
4298.949,-107.422,208.008,-112.305,-90.332,-166.504,1694053248.000,57.072
4298.953,-96.680,195.801,-293.945,-94.238,-101.074,1694053248.000,57.076
4298.957,-83.984,177.246,-404.785,-97.656,-23.926,1694053248.000,57.080
4298.961,-90.820,164.062,-445.312,-102.051,-58.105,1694053248.000,57.084
4298.965,-101.562,151.855,-357.910,-99.609,-120.605,1694053248.000,57.088
4298.969,-111.816,110.840,-321.289,-106.445,-54.688,1694053248.000,57.092
4298.973,-108.887,84.473,-345.703,-118.164,-5.371,1694053248.000,57.096
4298.977,-93.262,66.895,-519.043,-119.141,-15.137,1694053248.000,57.099
4298.981,-104.004,26.367,-787.598,-110.352,47.852,1694053248.000,57.103
4298.985,-132.324,-2.441,-673.340,-99.609,116.211,1694053248.000,57.107
4298.989,-138.184,-75.684,-279.297,-101.074,-112.305,1694053248.000,57.111
4298.992,-121.582,-200.684,-356.445,-91.797,-217.285,1694053248.000,57.115
4298.993,-106.934,-286.621,-624.512,-101.562,-86.426,1694053248.000,57.115
4298.997,-107.910,-371.582,-666.992,-119.141,-34.180,1694053248.000,57.119
4299.001,-111.816,-456.055,-474.609,-111.816,-149.902,1694053248.000,57.123
4299.005,-109.375,-572.754,-430.664,-97.168,-208.496,1694053248.000,57.127
4299.009,-112.793,-686.035,-523.926,-95.215,-67.383,1694053248.000,57.131
4299.012,-96.191,-719.727,-687.012,-89.844,66.406,1694053248.000,57.135
4299.016,-79.102,-763.672,-833.984,-80.566,65.918,1694053248.000,57.139
4299.020,-96.680,-823.730,-670.898,-80.078,-1.465,1694053248.000,57.142
4299.024,-96.191,-846.191,-744.629,-74.707,99.609,1694053248.000,57.146
4299.028,-74.219,-898.438,-717.285,-63.965,263.672,1694053248.000,57.150
4299.032,-56.152,-884.766,-569.336,-62.500,1.953,1694053248.000,57.154
4299.036,-52.734,-630.859,-866.699,-48.340,-63.965,1694053248.000,57.158
4299.039,-62.988,-333.984,-744.629,-43.945,-56.641,1694053248.000,57.162
4299.043,-49.316,-284.180,-411.621,-53.223,-221.191,1694053248.000,57.166
4299.047,-38.574,-372.559,-413.086,-62.988,-231.445,1694053248.000,57.170
4299.051,-41.016,-392.090,-610.840,-61.523,-91.797,1694053248.000,57.174
4299.055,-34.180,-392.578,-806.641,-51.758,-11.230,1694053248.000,57.178
4299.059,-26.367,-342.285,-689.453,-34.180,-27.832,1694053248.000,57.182
4299.063,-15.137,-170.410,-437.012,-13.184,-98.633,1694053248.000,57.186
4299.067,-4.883,-44.434,-540.527,-5.371,-1.953,1694053248.000,57.189
4299.071,-1.953,-29.785,-713.379,-7.324,159.180,1694053248.000,57.193
4299.075,0.488,-27.832,-645.996,-6.348,16.602,1694053248.000,57.197
4299.079,-17.090,-2.441,-557.617,-10.254,-94.238,1694053248.000,57.201
4299.082,-26.855,3.906,-408.203,-10.742,-112.305,1694053248.000,57.205
4299.084,-11.230,32.227,-281.738,10.254,-91.309,1694053248.000,57.206
4299.088,13.672,85.449,-336.914,11.719,-64.941,1694053248.000,57.210
4299.092,31.738,71.289,-638.184,8.301,-35.156,1694053248.000,57.214
4299.096,16.113,33.203,-645.996,18.066,66.406,1694053248.000,57.218
4299.099,-3.906,10.742,-369.629,12.695,18.066,1694053248.000,57.222
4299.103,0.000,-37.598,-305.176,-0.977,-143.555,1694053248.000,57.226
4299.107,6.836,-87.891,-431.152,11.230,-105.469,1694053248.000,57.230
4299.111,11.230,-129.883,-795.898,21.973,211.426,1694053248.000,57.233
4299.115,1.953,-159.668,-750.000,15.137,223.145,1694053248.000,57.237
4299.119,-13.672,-170.410,-265.625,12.207,-137.207,1694053248.000,57.241
4299.123,-4.395,-191.406,-276.855,20.508,-180.664,1694053248.000,57.245
4299.127,13.184,-198.730,-388.184,24.902,-126.465,1694053248.000,57.249
4299.130,15.625,-175.781,-473.633,16.602,-87.402,1694053248.000,57.252
4299.133,2.930,-146.484,-509.766,19.531,-63.965,1694053248.000,57.256
4299.137,-7.324,-153.320,-384.766,20.996,-99.121,1694053248.000,57.260
4299.141,-10.254,-171.387,-232.910,12.207,-87.402,1694053248.000,57.264
4299.145,-4.883,-160.645,-184.082,20.996,-120.117,1694053248.000,57.268
4299.149,6.836,-136.719,-448.242,20.508,-24.902,1694053248.000,57.272
4299.153,0.488,-118.164,-700.195,8.301,239.258,1694053248.000,57.276
4299.157,-4.883,-106.934,-591.309,20.996,278.809,1694053248.000,57.279
4299.161,3.418,-100.586,-3.906,20.020,-48.340,1694053248.000,57.283
4299.165,9.766,-117.188,147.461,8.789,-156.738,1694053248.000,57.287
4299.169,5.371,-112.793,-239.258,6.836,-14.648,1694053248.000,57.291
4299.173,1.953,-98.633,-414.062,7.812,-14.160,1694053248.000,57.295
4299.188,-5.859,-113.770,-179.688,11.230,-132.324,1694053248.000,57.310
4299.192,-10.254,-123.535,38.574,0.977,-144.043,1694053248.000,57.314
4299.196,-7.812,-123.047,118.164,-2.441,-109.375,1694053248.000,57.318
4299.200,0.000,-139.648,-13.184,10.742,-78.613,1694053248.000,57.322
4299.204,5.371,-198.730,-331.543,8.301,55.664,1694053248.000,57.326
4299.207,-5.371,-229.980,-252.930,-8.301,-3.418,1694053248.000,57.330
4299.211,-11.230,-255.859,-318.848,4.883,83.496,1694053248.000,57.334
4299.215,-5.371,-279.297,-205.566,16.602,222.656,1694053248.000,57.337
4299.219,6.836,-272.949,181.641,1.465,-6.836,1694053248.000,57.341
4299.223,7.812,-270.020,-130.859,2.930,-1.953,1694053248.000,57.345
4299.227,-9.766,-232.422,-267.578,-1.465,58.594,1694053248.000,57.349
4299.231,-9.277,-174.805,201.172,-8.301,-139.160,1694053248.000,57.353
4299.220,-4.395,-147.461,339.355,-7.812,-231.934,1694053248.000,57.342
4299.224,4.395,-128.418,104.004,-8.301,-113.770,1694053248.000,57.346
4299.228,4.883,-104.980,-2.930,-10.742,-15.137,1694053248.000,57.350
4299.232,-9.766,-82.031,194.824,-15.137,-78.125,1694053248.000,57.354
4299.236,-12.207,-23.438,292.969,-13.184,-183.105,1694053248.000,57.358
4299.239,-3.418,42.480,151.855,-11.230,-48.828,1694053248.000,57.362
4299.243,5.371,84.473,92.285,-9.277,86.914,1694053248.000,57.366
4299.247,9.766,100.586,142.578,-6.348,25.391,1694053248.000,57.369
4299.251,-11.230,110.352,174.805,-7.324,-103.027,1694053248.000,57.373
4299.255,-17.090,164.062,74.707,-6.836,-48.828,1694053248.000,57.377
4299.259,-0.488,288.086,-47.852,-5.859,92.773,1694053248.000,57.381
4299.263,4.395,372.070,250.977,-11.719,-58.105,1694053248.000,57.385
4299.278,1.465,422.852,209.961,-24.414,-60.059,1694053248.000,57.400
4299.282,-35.645,561.035,122.070,-29.297,-53.711,1694053248.000,57.404
4299.286,-56.641,605.957,293.457,-29.297,-185.547,1694053248.000,57.408
4299.290,-58.594,513.184,319.824,-35.156,-250.488,1694053248.000,57.412
4299.293,-52.734,471.191,270.996,-48.828,-175.781,1694053248.000,57.416
4299.297,-41.504,486.816,-89.355,-41.504,124.023,1694053248.000,57.420
4299.301,-54.199,499.512,-96.680,-36.133,137.695,1694053248.000,57.424
4299.305,-60.059,488.770,221.191,-43.945,-125.977,1694053248.000,57.427
4299.309,-49.805,457.031,219.238,-47.363,-166.016,1694053248.000,57.431
4299.313,-38.574,464.844,88.867,-44.434,-0.488,1694053248.000,57.435
4299.317,-30.273,469.727,89.844,-34.180,58.594,1694053248.000,57.439
4299.321,-41.016,360.352,128.418,-27.344,-38.086,1694053248.000,57.443
4299.324,-55.664,360.352,54.199,-28.320,-55.176,1694053248.000,57.446
4299.328,-50.781,181.152,112.793,-29.785,-64.453,1694053248.000,57.450
4299.332,-40.527,-444.824,278.809,-37.598,-125.488,1694053248.000,57.454
4299.336,-38.086,-750.977,192.871,-42.969,-57.129,1694053248.000,57.458
4299.340,-48.828,-770.508,-89.844,-48.340,47.363,1694053248.000,57.462
4299.344,-61.035,-799.805,-83.008,-58.594,-12.207,1694053248.000,57.466
4299.347,-72.266,-792.480,155.273,-78.125,-121.094,1694053248.000,57.470
4299.351,-75.195,-758.301,264.160,-91.309,-203.125,1694053248.000,57.473
4299.355,-52.734,-700.195,-160.645,-72.754,44.434,1694053248.000,57.477
4299.359,-51.758,-577.148,-529.785,-64.453,243.164,1694053248.000,57.481
4299.363,-69.824,-461.426,-15.625,-76.172,-60.547,1694053248.000,57.485
4299.367,-62.988,-419.434,150.879,-64.941,-202.148,1694053248.000,57.489
4299.369,-60.059,-382.324,82.031,-61.035,-168.457,1694053248.000,57.492
4299.373,-67.871,-339.355,-140.137,-68.359,-38.086,1694053248.000,57.496
4299.377,-69.824,-305.664,-437.500,-84.961,52.246,1694053248.000,57.500
4299.381,-89.355,-282.227,-324.219,-103.027,-58.594,1694053248.000,57.504
4299.385,-96.191,-266.602,-323.730,-80.078,-7.324,1694053248.000,57.508
4299.389,-88.867,-248.047,-271.973,-67.871,52.246,1694053248.000,57.512
4299.393,-92.773,-239.746,-367.188,-77.637,88.379,1694053248.000,57.516
4299.397,-89.355,-236.328,-560.059,-82.031,117.188,1694053248.000,57.519
4299.400,-98.633,-240.723,-699.707,-79.590,200.684,1694053248.000,57.523
4299.404,-109.863,-250.977,-514.648,-87.402,113.770,1694053248.000,57.527
4299.408,-107.910,-272.949,-226.074,-82.031,-203.125,1694053248.000,57.531
4299.412,-92.285,-293.945,-510.742,-78.125,-125.000,1694053248.000,57.535
4299.415,-89.844,-324.219,-736.328,-84.961,29.785,1694053248.000,57.537
4299.419,-104.492,-329.590,-552.246,-82.520,-86.914,1694053248.000,57.541
4299.422,-105.957,-337.402,-398.438,-88.379,-196.289,1694053248.000,57.545
4299.426,-105.957,-437.988,-451.172,-96.680,-125.488,1694053248.000,57.549
4299.430,-92.285,-501.465,-604.004,-104.492,-24.414,1694053248.000,57.553
4299.434,-87.402,-475.098,-792.969,-109.863,58.105,1694053248.000,57.557
4299.438,-103.516,-547.852,-748.047,-109.863,1.953,1694053248.000,57.561
4299.442,-104.980,-487.305,-724.609,-99.609,3.418,1694053248.000,57.564
4299.446,-90.820,-85.938,-737.793,-78.125,145.508,1694053248.000,57.568
4299.450,-74.707,155.273,-537.109,-71.289,-9.277,1694053248.000,57.572
4299.454,-76.172,154.297,-767.578,-66.406,-85.449,1694053248.000,57.576
4299.458,-89.355,118.164,-813.477,-71.289,-41.992,1694053248.000,57.580
4299.458,-85.449,111.816,-534.180,-79.590,-132.324,1694053248.000,57.580
4299.462,-74.707,146.484,-449.219,-65.430,-191.406,1694053248.000,57.584
4299.466,-64.941,103.027,-562.988,-67.383,-147.461,1694053248.000,57.588
4299.470,-51.270,55.176,-788.574,-58.594,-9.277,1694053248.000,57.592
4299.474,-49.805,36.621,-804.688,-48.340,23.926,1694053248.000,57.596
4299.477,-59.570,-3.906,-629.883,-55.176,-60.547,1694053248.000,57.600
4299.481,-62.500,-36.133,-542.480,-58.594,-104.004,1694053248.000,57.604
4299.485,-53.223,-43.945,-749.512,-48.828,161.133,1694053248.000,57.607
4299.489,-47.363,-37.598,-906.738,-58.105,396.973,1694053248.000,57.611
4299.493,-66.406,-15.137,-693.848,-71.289,88.867,1694053248.000,57.615
4299.497,-76.660,-11.230,-569.336,-62.988,-120.117,1694053248.000,57.619
4299.501,-67.383,-15.625,-522.949,-62.012,-112.305,1694053248.000,57.623
4299.505,-59.082,-49.805,-395.508,-50.781,-172.852,1694053248.000,57.627
4299.509,-55.176,-108.398,-590.820,-39.062,-106.445,1694053248.000,57.631
4299.513,-61.523,-182.617,-769.531,-35.156,-7.324,1694053248.000,57.635
4299.517,-68.848,-237.793,-531.250,-30.762,-116.211,1694053248.000,57.639
4299.520,-70.801,-276.367,-384.766,-40.527,-202.637,1694053248.000,57.643
4299.524,-63.477,-331.543,-414.062,-36.133,-91.797,1694053248.000,57.647
4299.528,-52.246,-356.445,-688.965,-25.879,125.488,1694053248.000,57.651
4299.532,-61.035,-330.078,-853.027,-40.039,212.402,1694053248.000,57.654
4299.536,-67.871,-317.383,-447.266,-51.758,-62.500,1694053248.000,57.658
4299.540,-61.523,-349.609,-315.918,-50.293,-195.312,1694053248.000,57.662
4299.544,-54.688,-355.469,-361.328,-40.527,-38.574,1694053248.000,57.666
4299.548,-45.410,-340.332,-459.473,-36.621,36.133,1694053248.000,57.670
4299.548,-43.945,-338.867,-614.258,-41.504,-62.500,1694053248.000,57.670
4299.552,-53.711,-337.402,-479.492,-38.574,-136.230,1694053248.000,57.674
4299.556,-54.199,-320.801,-322.754,-31.738,-110.352,1694053248.000,57.678
4299.559,-49.805,-299.805,-199.707,-31.250,-139.648,1694053248.000,57.682
